"id","order_id","product_id","quantity","discount"
8942,"US-2015-168704","TEC-PH-10001061",3,0.20
8943,"US-2015-168732","OFF-PA-10000520",4,0.00
8944,"US-2015-168732","OFF-AR-10003087",1,0.00
8945,"US-2015-168732","TEC-AC-10001553",6,0.00
8946,"US-2015-168914","OFF-AP-10000358",8,0.80
8947,"US-2015-168935","TEC-AC-10002335",3,0.20
8948,"US-2015-168935","FUR-TA-10000617",3,0.45
8949,"US-2016-100405","OFF-AR-10000390",2,0.00
8950,"US-2016-100419","OFF-BI-10002194",3,0.80
8951,"US-2016-100461","FUR-BO-10002545",6,0.00
8952,"US-2016-100461","OFF-BI-10001460",7,0.00
8953,"US-2016-100566","FUR-FU-10003394",3,0.60
8954,"US-2016-100720","TEC-PH-10003963",4,0.40
8955,"US-2016-100720","TEC-PH-10001425",3,0.40
8956,"US-2016-100720","OFF-SU-10001574",2,0.20
8957,"US-2016-100839","FUR-FU-10001617",3,0.20
8958,"US-2016-100839","FUR-TA-10004575",5,0.50
8959,"US-2016-101196","OFF-ST-10004804",2,0.20
8960,"US-2016-101497","OFF-PA-10000176",1,0.00
8961,"US-2016-101616","OFF-BI-10000014",8,0.00
8962,"US-2016-102141","OFF-BI-10001510",8,0.20
8963,"US-2016-102232","OFF-AR-10000538",7,0.00
8964,"US-2016-102239","OFF-BI-10001890",2,0.20
8965,"US-2016-102239","FUR-TA-10003392",6,0.00
8966,"US-2016-103646","OFF-ST-10000563",4,0.20
8967,"US-2016-103646","OFF-AP-10004487",3,0.80
8968,"US-2016-103646","OFF-BI-10002854",8,0.80
8969,"US-2016-103674","OFF-BI-10002026",14,0.20
8970,"US-2016-103674","OFF-BI-10003727",4,0.20
8971,"US-2016-103674","OFF-FA-10003467",7,0.00
8972,"US-2016-103674","TEC-PH-10002496",2,0.20
8973,"US-2016-103674","OFF-PA-10000743",2,0.00
8974,"US-2016-103674","OFF-AR-10004752",7,0.00
8975,"US-2016-103674","TEC-PH-10004080",5,0.20
8976,"US-2016-104794","OFF-FA-10001754",2,0.00
8977,"US-2016-104815","FUR-BO-10003894",4,0.30
8978,"US-2016-105452","FUR-FU-10003691",5,0.60
8979,"US-2016-105452","FUR-FU-10003806",5,0.60
8980,"US-2016-105578","OFF-BI-10000831",3,0.70
8981,"US-2016-105578","OFF-PA-10000357",1,0.20
8982,"US-2016-105578","OFF-BI-10001670",2,0.70
8983,"US-2016-105578","FUR-CH-10001215",2,0.20
8984,"US-2016-105578","OFF-BI-10001658",2,0.70
8985,"US-2016-106313","OFF-PA-10001870",3,0.00
8986,"US-2016-106600","FUR-BO-10001608",5,0.00
8987,"US-2016-106677","TEC-PH-10003187",2,0.40
8988,"US-2016-107440","OFF-BI-10002432",5,0.00
8989,"US-2016-107440","TEC-MA-10001047",7,0.00
8990,"US-2016-107440","FUR-FU-10000550",2,0.00
8991,"US-2016-108098","TEC-AC-10000865",3,0.00
8992,"US-2016-108455","OFF-PA-10002262",4,0.00
8993,"US-2016-108455","OFF-PA-10002464",7,0.00
8994,"US-2016-108455","OFF-ST-10002214",3,0.00
8995,"US-2016-108497","FUR-BO-10004218",5,0.15
8996,"US-2016-108504","OFF-PA-10001289",9,0.00
8997,"US-2016-108504","FUR-BO-10004015",2,0.00
8998,"US-2016-108504","OFF-ST-10002344",1,0.00
8999,"US-2016-108504","OFF-PA-10000357",3,0.00
9000,"US-2016-108504","TEC-PH-10003645",3,0.00
9001,"US-2016-108504","TEC-PH-10000215",3,0.00
9002,"US-2016-108504","OFF-PA-10003892",7,0.00
9003,"US-2016-108504","OFF-EN-10003001",2,0.00
9004,"US-2016-108504","FUR-FU-10004091",3,0.00
9005,"US-2016-108504","OFF-FA-10000053",5,0.00
9006,"US-2016-108504","OFF-ST-10004804",3,0.00
9007,"US-2016-108637","OFF-AP-10004540",2,0.00
9008,"US-2016-108637","OFF-BI-10004965",4,0.00
9009,"US-2016-108637","FUR-FU-10004864",2,0.00
9010,"US-2016-108777","TEC-AC-10002567",6,0.20
9011,"US-2016-108777","OFF-BI-10003982",3,0.70
9012,"US-2016-109260","TEC-AC-10002637",3,0.20
9013,"US-2016-110156","OFF-FA-10003495",12,0.20
9014,"US-2016-110156","OFF-BI-10003676",5,0.80
9015,"US-2016-110156","OFF-ST-10000642",6,0.20
9016,"US-2016-110156","FUR-FU-10000206",2,0.60
9017,"US-2016-110156","OFF-EN-10003798",3,0.20
9018,"US-2016-110156","OFF-BI-10002609",2,0.80
9019,"US-2016-110156","OFF-PA-10004735",2,0.20
9020,"US-2016-110156","TEC-PH-10003589",5,0.20
9021,"US-2016-110170","FUR-BO-10000780",7,0.32
9022,"US-2016-111290","TEC-AC-10004975",1,0.00
9023,"US-2016-111290","OFF-ST-10001932",5,0.00
9024,"US-2016-111290","OFF-AR-10001761",5,0.00
9025,"US-2016-111290","OFF-PA-10002262",5,0.00
9026,"US-2016-111528","OFF-ST-10001526",4,0.00
9027,"US-2016-111528","OFF-BI-10002194",1,0.20
9028,"US-2016-111563","FUR-FU-10002445",3,0.60
9029,"US-2016-111563","FUR-FU-10000723",4,0.60
9030,"US-2016-112396","TEC-AC-10003628",3,0.00
9031,"US-2016-112396","TEC-AC-10004761",2,0.00
9032,"US-2016-112970","OFF-AR-10003829",3,0.00
9033,"US-2016-112977","FUR-BO-10003272",1,0.20
9034,"US-2016-113509","TEC-AC-10004855",3,0.20
9035,"US-2016-113649","OFF-AP-10002518",4,0.20
9036,"US-2016-113649","TEC-PH-10002350",2,0.20
9037,"US-2016-113649","OFF-PA-10000130",9,0.20
9038,"US-2016-113677","TEC-PH-10002114",4,0.00
9039,"US-2016-113677","OFF-LA-10001569",3,0.00
9040,"US-2016-113985","OFF-AP-10001303",3,0.00
9041,"US-2016-113985","OFF-BI-10002353",2,0.20
9042,"US-2016-113985","OFF-BI-10000632",3,0.20
9043,"US-2016-113985","FUR-FU-10003026",3,0.00
9044,"US-2016-114013","TEC-MA-10001148",3,0.70
9045,"US-2016-114013","OFF-BI-10004318",1,0.70
9046,"US-2016-114013","TEC-AC-10000474",5,0.20
9047,"US-2016-114013","FUR-CH-10004287",2,0.30
9048,"US-2016-114013","OFF-ST-10003641",2,0.20
9049,"US-2016-114013","OFF-BI-10002353",5,0.70
9050,"US-2016-114013","OFF-ST-10002574",5,0.20
9051,"US-2016-114013","OFF-PA-10004996",5,0.20
9052,"US-2016-114013","TEC-PH-10001494",3,0.40
9053,"US-2016-114174","OFF-LA-10000248",4,0.00
9054,"US-2016-114174","FUR-BO-10003450",3,0.00
9055,"US-2016-114230","OFF-ST-10000876",4,0.20
9056,"US-2016-114293","FUR-CH-10003833",4,0.20
9057,"US-2016-114622","OFF-BI-10004716",2,0.70
9058,"US-2016-114776","OFF-PA-10004100",3,0.00
9059,"US-2016-114888","OFF-SU-10001212",3,0.00
9060,"US-2016-114888","OFF-BI-10003355",3,0.20
9061,"US-2016-115441","OFF-PA-10004996",2,0.00
9062,"US-2016-115441","FUR-FU-10001756",5,0.00
9063,"US-2016-115441","TEC-AC-10003116",7,0.00
9064,"US-2016-115441","TEC-PH-10002262",5,0.00
9065,"US-2016-115441","FUR-CH-10004626",4,0.00
9066,"US-2016-115455","FUR-FU-10004671",2,0.60
9067,"US-2016-115455","FUR-TA-10003569",3,0.50
9068,"US-2016-115819","OFF-AR-10004456",5,0.00
9069,"US-2016-115819","TEC-PH-10004700",5,0.20
9070,"US-2016-115819","OFF-PA-10002377",4,0.00
9071,"US-2016-115819","OFF-BI-10000591",3,0.20
9072,"US-2016-115819","OFF-BI-10000050",1,0.20
9073,"US-2016-115819","OFF-AR-10000823",3,0.00
9074,"US-2016-115952","OFF-BI-10004654",5,0.00
9075,"US-2016-116365","TEC-AC-10002942",3,0.20
9076,"US-2016-116365","TEC-AC-10002217",2,0.20
9077,"US-2016-116365","TEC-PH-10002890",5,0.20
9078,"US-2016-116400","FUR-FU-10003731",4,0.00
9079,"US-2016-116442","FUR-FU-10002364",2,0.00
9080,"US-2016-116729","OFF-PA-10002005",7,0.00
9081,"US-2016-116729","TEC-AC-10001465",7,0.00
9082,"US-2016-116729","TEC-PH-10002200",7,0.20
9083,"US-2016-117037","FUR-FU-10004973",3,0.60
9084,"US-2016-117037","OFF-PA-10000791",8,0.20
9085,"US-2016-117037","OFF-BI-10000279",1,0.80
9086,"US-2016-117037","OFF-FA-10000936",3,0.20
9087,"US-2016-117387","OFF-BI-10004308",4,0.20
9088,"US-2016-117541","FUR-FU-10000550",4,0.00
9089,"US-2016-117541","OFF-PA-10001609",5,0.00
9090,"US-2016-117793","OFF-ST-10002406",1,0.00
9091,"US-2016-117793","OFF-LA-10002945",4,0.00
9092,"US-2016-117793","OFF-LA-10003537",3,0.00
9093,"US-2016-117793","TEC-AC-10003433",2,0.00
9094,"US-2016-118780","OFF-ST-10000352",2,0.00
9095,"US-2016-118780","OFF-PA-10000575",1,0.00
9096,"US-2016-119046","OFF-BI-10000138",3,0.20
9097,"US-2016-119046","OFF-PA-10000246",3,0.00
9098,"US-2016-119046","OFF-BI-10001078",12,0.20
9099,"US-2016-119270","OFF-PA-10004022",2,0.00
9100,"US-2016-119298","TEC-PH-10002564",2,0.00
9101,"US-2016-120460","FUR-FU-10004973",3,0.60
9102,"US-2016-120929","FUR-TA-10001857",3,0.40
9103,"US-2016-121013","FUR-TA-10003238",3,0.00
9104,"US-2016-121013","OFF-LA-10004545",2,0.00
9105,"US-2016-122182","TEC-AC-10002800",1,0.20
9106,"US-2016-122245","FUR-TA-10002356",3,0.50
9107,"US-2016-123470","OFF-AP-10003287",3,0.20
9108,"US-2016-123470","OFF-BI-10001989",3,0.70
9109,"US-2016-123610","TEC-AC-10004518",6,0.00
9110,"US-2016-123610","OFF-AP-10002222",1,0.00
9111,"US-2016-123750","TEC-AC-10004659",5,0.20
9112,"US-2016-123750","OFF-BI-10004584",2,0.70
9113,"US-2016-123750","TEC-AC-10004659",7,0.20
9114,"US-2016-123750","OFF-ST-10000617",2,0.20
9115,"US-2016-124163","TEC-AC-10001908",5,0.00
9116,"US-2016-124163","OFF-AR-10000817",1,0.00
9117,"US-2016-124163","FUR-CH-10004218",2,0.00
9118,"US-2016-124163","FUR-FU-10000755",11,0.00
9119,"US-2016-125402","OFF-PA-10000141",5,0.00
9120,"US-2016-125402","OFF-LA-10001771",1,0.00
9121,"US-2016-125402","FUR-CH-10000665",4,0.20
9122,"US-2016-125402","TEC-CO-10001943",3,0.20
9123,"US-2016-125402","TEC-PH-10003356",8,0.20
9124,"US-2016-125402","OFF-AR-10002255",2,0.00
9125,"US-2016-125402","OFF-LA-10003923",2,0.00
9126,"US-2016-125969","FUR-FU-10003773",3,0.00
9127,"US-2016-125969","FUR-CH-10001146",2,0.20
9128,"US-2016-126431","OFF-PA-10001950",9,0.00
9129,"US-2016-126431","OFF-LA-10001474",1,0.00
9130,"US-2016-126431","TEC-AC-10001635",3,0.00
9131,"US-2016-126452","TEC-AC-10000844",3,0.00
9132,"US-2016-126452","FUR-TA-10003569",9,0.20
9133,"US-2016-126452","OFF-BI-10004465",2,0.20
9134,"US-2016-126452","TEC-PH-10003187",2,0.20
9135,"US-2016-126452","TEC-PH-10003555",5,0.20
9136,"US-2016-126452","OFF-PA-10002606",9,0.00
9137,"US-2016-126452","OFF-PA-10003848",2,0.00
9138,"US-2016-126844","FUR-FU-10004909",8,0.60
9139,"US-2016-126893","TEC-PH-10004165",3,0.40
9140,"US-2016-127334","OFF-AP-10001205",2,0.20
9141,"US-2016-127334","FUR-TA-10003473",3,0.50
9142,"US-2016-127425","TEC-PH-10003442",6,0.00
9143,"US-2016-127425","TEC-AC-10002800",5,0.00
9144,"US-2016-127971","FUR-FU-10000023",3,0.60
9145,"US-2016-127971","TEC-PH-10003095",7,0.20
9146,"US-2016-127971","FUR-CH-10003774",5,0.30
9147,"US-2016-128195","OFF-BI-10002003",5,0.80
9148,"US-2016-128293","OFF-ST-10000736",1,0.20
9149,"US-2016-128678","OFF-BI-10002103",7,0.20
9150,"US-2016-128678","OFF-PA-10000807",5,0.00
9151,"US-2016-128902","FUR-TA-10001095",2,0.30
9152,"US-2016-128909","FUR-FU-10004071",4,0.20
9153,"US-2016-128909","OFF-PA-10001593",4,0.20
9154,"US-2016-129469","FUR-FU-10002298",6,0.20
9155,"US-2016-129469","OFF-AR-10000315",2,0.20
9156,"US-2016-131058","OFF-LA-10001613",7,0.00
9157,"US-2016-131114","OFF-AP-10003971",2,0.80
9158,"US-2016-131114","OFF-SU-10001664",3,0.20
9159,"US-2016-131114","TEC-AC-10000199",4,0.20
9160,"US-2016-131149","OFF-AR-10002135",4,0.20
9161,"US-2016-131149","OFF-ST-10000689",3,0.20
9162,"US-2016-131611","OFF-BI-10004364",3,0.80
9163,"US-2016-131611","TEC-AC-10004001",5,0.20
9164,"US-2016-131611","FUR-TA-10002774",8,0.30
9165,"US-2016-131611","FUR-BO-10000780",7,0.32
9166,"US-2016-131611","OFF-BI-10001989",3,0.80
9167,"US-2016-131674","TEC-AC-10004864",2,0.20
9168,"US-2016-131891","OFF-BI-10000201",3,0.70
9169,"US-2016-131912","OFF-BI-10004236",1,0.20
9170,"US-2016-132423","OFF-FA-10002988",5,0.20
9171,"US-2016-132423","OFF-AR-10001221",7,0.20
9172,"US-2016-132577","OFF-AR-10003481",9,0.20
9173,"US-2016-132577","OFF-BI-10004040",6,0.80
9174,"US-2016-132577","OFF-BI-10003196",6,0.80
9175,"US-2016-132577","OFF-LA-10000262",1,0.20
9176,"US-2016-132577","TEC-AC-10000387",2,0.20
9177,"US-2016-132857","OFF-AR-10003251",3,0.20
9178,"US-2016-133508","OFF-FA-10000134",5,0.00
9179,"US-2016-133879","OFF-BI-10004465",2,0.80
9180,"US-2016-133879","OFF-AR-10004956",3,0.20
9181,"US-2016-133879","FUR-CH-10000665",5,0.30
9182,"US-2016-134369","OFF-PA-10002195",2,0.00
9183,"US-2016-134488","FUR-CH-10003199",2,0.30
9184,"US-2016-134656","OFF-PA-10003039",4,0.20
9185,"US-2016-134761","TEC-PH-10002890",1,0.20
9186,"US-2016-134908","OFF-ST-10003479",4,0.20
9187,"US-2016-134908","OFF-LA-10000973",3,0.20
9188,"US-2016-135209","OFF-PA-10000143",6,0.20
9189,"US-2016-135209","OFF-PA-10002986",7,0.20
9190,"US-2016-135720","TEC-PH-10002103",4,0.20
9191,"US-2016-135720","TEC-AC-10001267",5,0.20
9192,"US-2016-135720","OFF-ST-10001963",3,0.20
9193,"US-2016-135923","FUR-FU-10002107",8,0.20
9194,"US-2016-135923","OFF-AP-10000692",4,0.20
9195,"US-2016-135923","FUR-BO-10002213",4,0.20
9196,"US-2016-136581","OFF-PA-10002787",6,0.20
9197,"US-2016-137295","OFF-AR-10001955",3,0.20
9198,"US-2016-137295","TEC-PH-10004080",2,0.20
9199,"US-2016-137295","OFF-BI-10004236",7,0.70
9200,"US-2016-137547","TEC-PH-10002365",3,0.20
9201,"US-2016-138408","TEC-AC-10003870",4,0.00
9202,"US-2016-139087","FUR-FU-10004164",5,0.00
9203,"US-2016-139087","TEC-AC-10004595",3,0.00
9204,"US-2016-139087","TEC-PH-10000148",2,0.20
9205,"US-2016-139087","OFF-BI-10000042",3,0.20
9206,"US-2016-139087","OFF-LA-10001074",7,0.00
9207,"US-2016-139087","OFF-ST-10000604",2,0.00
9208,"US-2016-139087","FUR-FU-10001847",3,0.00
9209,"US-2016-139262","OFF-BI-10002026",2,0.70
9210,"US-2016-139262","OFF-BI-10003727",3,0.70
9211,"US-2016-139262","OFF-ST-10001496",3,0.20
9212,"US-2016-139388","OFF-FA-10004968",4,0.00
9213,"US-2016-139486","TEC-AC-10003832",2,0.00
9214,"US-2016-139486","TEC-PH-10003555",3,0.20
9215,"US-2016-139710","TEC-PH-10001198",3,0.20
9216,"US-2016-140158","OFF-BI-10000977",1,0.00
9217,"US-2016-140158","OFF-ST-10000136",3,0.00
9218,"US-2016-140158","TEC-CO-10001449",9,0.00
9219,"US-2016-140172","OFF-AP-10004233",3,0.10
9220,"US-2016-140172","OFF-AR-10002766",5,0.00
9221,"US-2016-140809","OFF-ST-10002214",5,0.00
9222,"US-2016-141264","OFF-AP-10002534",1,0.80
9223,"US-2016-141264","OFF-SU-10003505",2,0.20
9224,"US-2016-141544","TEC-PH-10003645",3,0.40
9225,"US-2016-141544","OFF-BI-10001524",6,0.70
9226,"US-2016-141544","OFF-LA-10001074",10,0.20
9227,"US-2016-141544","FUR-CH-10003312",4,0.30
9228,"US-2016-141544","OFF-ST-10000675",2,0.20
9229,"US-2016-141880","FUR-FU-10001979",3,0.20
9230,"US-2016-142251","OFF-PA-10002986",6,0.20
9231,"US-2016-142685","OFF-SU-10000157",7,0.00
9232,"US-2016-143280","TEC-PH-10002398",5,0.20
9233,"US-2016-143280","OFF-FA-10000992",3,0.00
9234,"US-2016-143280","TEC-AC-10003399",1,0.00
9235,"US-2016-143448","FUR-CH-10003379",5,0.00
9236,"US-2016-143819","OFF-PA-10003127",1,0.00
9237,"US-2016-143819","TEC-MA-10003979",7,0.00
9238,"US-2016-143819","OFF-ST-10003208",2,0.00
9239,"US-2016-143819","FUR-TA-10001095",8,0.40
9240,"US-2016-144057","OFF-PA-10004327",2,0.20
9241,"US-2016-144057","OFF-AP-10000390",4,0.80
9242,"US-2016-144057","OFF-BI-10002353",6,0.80
9243,"US-2016-144057","OFF-ST-10001490",6,0.20
9244,"US-2016-144057","OFF-BI-10002852",4,0.80
9245,"US-2016-144211","TEC-PH-10002890",3,0.20
9246,"US-2016-144211","OFF-PA-10002246",3,0.20
9247,"US-2016-144351","TEC-PH-10001644",3,0.00
9248,"US-2016-144393","OFF-BI-10004236",4,0.70
9249,"US-2016-144477","OFF-AR-10000914",4,0.20
9250,"US-2016-144547","TEC-AC-10004901",7,0.20
9251,"US-2016-146066","FUR-TA-10002530",9,0.40
9252,"US-2016-146570","OFF-AR-10003856",3,0.00
9253,"US-2016-146570","OFF-AR-10004602",4,0.00
9254,"US-2016-146570","OFF-BI-10001718",8,0.00
9255,"US-2016-146710","OFF-SU-10004261",4,0.20
9256,"US-2016-146710","OFF-PA-10004971",1,0.20
9257,"US-2016-146710","OFF-PA-10002615",1,0.20
9258,"US-2016-146710","OFF-SU-10004498",5,0.20
9259,"US-2016-146794","FUR-BO-10004467",5,0.15
9260,"US-2016-146857","OFF-AP-10001205",1,0.00
9261,"US-2016-147340","FUR-FU-10002501",5,0.00
9262,"US-2016-147711","OFF-LA-10004093",8,0.00
9263,"US-2016-147711","OFF-BI-10003350",2,0.00
9264,"US-2016-147711","FUR-FU-10002364",2,0.00
9265,"US-2016-147711","FUR-BO-10003159",3,0.00
9266,"US-2016-147991","FUR-FU-10004270",5,0.20
9267,"US-2016-148110","FUR-CH-10002647",7,0.30
9268,"US-2016-148334","OFF-BI-10003676",2,0.80
9269,"US-2016-148803","OFF-ST-10001476",3,0.20
9270,"US-2016-148901","OFF-BI-10004002",2,0.70
9271,"US-2016-148901","OFF-BI-10002309",8,0.70
9272,"US-2016-148901","OFF-PA-10004983",6,0.20
9273,"US-2016-148901","OFF-BI-10001718",3,0.70
9274,"US-2016-148901","TEC-PH-10003988",5,0.20
9275,"US-2016-148901","FUR-FU-10002396",3,0.20
9276,"US-2016-148901","OFF-AR-10002467",2,0.20
9277,"US-2016-148957","OFF-LA-10002195",4,0.00
9278,"US-2016-149790","OFF-BI-10002026",2,0.80
9279,"US-2016-150035","FUR-FU-10003724",2,0.00
9280,"US-2016-150140","TEC-PH-10002555",5,0.00
9281,"US-2016-150147","OFF-BI-10001982",3,0.70
9282,"US-2016-150147","OFF-BI-10001153",2,0.70
9283,"US-2016-150147","TEC-PH-10004614",2,0.40
9284,"US-2016-150357","OFF-BI-10002557",3,0.70
9285,"US-2016-150357","OFF-SU-10004498",2,0.20
9286,"US-2016-150567","OFF-BI-10001757",2,0.70
9287,"US-2016-150567","OFF-BI-10000069",6,0.70
9288,"US-2016-150861","OFF-ST-10004634",3,0.00
9289,"US-2016-150861","OFF-PA-10001954",8,0.00
9290,"US-2016-150861","FUR-CH-10002965",3,0.10
9291,"US-2016-150861","OFF-LA-10001317",2,0.00
9292,"US-2016-150861","FUR-TA-10002228",2,0.40
9293,"US-2016-151260","OFF-AP-10002892",4,0.20
9294,"US-2016-151827","TEC-PH-10002789",3,0.40
9295,"US-2016-151827","TEC-AC-10003289",2,0.20
9296,"US-2016-151862","TEC-PH-10003535",2,0.20
9297,"US-2016-152051","OFF-ST-10001713",6,0.20
9298,"US-2016-152051","FUR-CH-10002965",3,0.30
9299,"US-2016-152051","OFF-BI-10004781",4,0.70
9300,"US-2016-152373","OFF-ST-10003479",3,0.20
9301,"US-2016-152415","FUR-FU-10002597",3,0.00
9302,"US-2016-152415","FUR-FU-10004864",3,0.00
9303,"US-2016-152835","OFF-AR-10003056",5,0.00
9304,"US-2016-153129","OFF-PA-10003673",5,0.00
9305,"US-2016-153815","FUR-CH-10000513",2,0.20
9306,"US-2016-153815","FUR-FU-10004090",2,0.20
9307,"US-2016-153815","OFF-PA-10004071",2,0.20
9308,"US-2016-153815","OFF-PA-10002421",2,0.20
9309,"US-2016-154256","OFF-LA-10003720",7,0.00
9310,"US-2016-154361","FUR-FU-10004020",5,0.20
9311,"US-2016-155103","OFF-PA-10000062",1,0.00
9312,"US-2016-155103","OFF-BI-10004236",3,0.20
9313,"US-2016-155103","OFF-BI-10004318",3,0.20
9314,"US-2016-155173","TEC-PH-10004586",2,0.40
9315,"US-2016-155173","OFF-BI-10002982",1,0.70
9316,"US-2016-155173","TEC-PH-10002538",3,0.40
9317,"US-2016-155180","OFF-BI-10004506",4,0.20
9318,"US-2016-155404","FUR-FU-10004586",2,0.00
9319,"US-2016-155768","OFF-ST-10002292",3,0.00
9320,"US-2016-155768","OFF-EN-10001219",3,0.00
9321,"US-2016-155768","FUR-FU-10000448",2,0.00
9322,"US-2016-155768","OFF-PA-10001357",1,0.00
9323,"US-2016-155971","OFF-PA-10000210",5,0.00
9324,"US-2016-155971","OFF-LA-10000452",7,0.00
9325,"US-2016-156097","OFF-BI-10004654",2,0.80
9326,"US-2016-156097","FUR-CH-10001215",2,0.30
9327,"US-2016-156692","OFF-AP-10002222",2,0.00
9328,"US-2016-156692","TEC-AC-10000158",2,0.00
9329,"US-2016-156986","TEC-PH-10003800",2,0.20
9330,"US-2016-156986","OFF-PA-10004101",2,0.20
9331,"US-2016-156986","OFF-BI-10002498",3,0.70
9332,"US-2016-156986","OFF-PA-10002005",4,0.20
9333,"US-2016-157308","OFF-BI-10003712",4,0.20
9334,"US-2016-157490","OFF-BI-10002571",4,0.70
9335,"US-2016-157490","TEC-MA-10001695",6,0.70
9336,"US-2016-157490","TEC-AC-10001553",5,0.20
9337,"US-2016-157490","OFF-BI-10002824",4,0.70
9338,"US-2016-157728","OFF-PA-10002195",7,0.00
9339,"US-2016-157728","TEC-PH-10001305",2,0.00
9340,"US-2016-157840","OFF-PA-10003673",5,0.00
9341,"US-2016-157945","OFF-EN-10001415",2,0.20
9342,"US-2016-157945","FUR-CH-10002331",3,0.30
9343,"US-2016-158288","OFF-BI-10003364",9,0.70
9344,"US-2016-158309","OFF-BI-10000145",4,0.70
9345,"US-2016-158680","OFF-BI-10000145",1,0.20
9346,"US-2016-158708","TEC-AC-10003133",2,0.20
9347,"US-2016-159093","OFF-PA-10001260",4,0.00
9348,"US-2016-159415","FUR-FU-10003798",5,0.20
9349,"US-2016-159856","FUR-CH-10003396",5,0.20
9350,"US-2016-160206","TEC-PH-10000148",1,0.00
9351,"US-2016-160528","FUR-FU-10004973",3,0.60
9352,"US-2016-160528","OFF-ST-10002743",8,0.20
9353,"US-2016-160528","TEC-AC-10002842",7,0.20
9354,"US-2016-161396","FUR-TA-10002622",2,0.40
9355,"US-2016-161396","OFF-PA-10000418",5,0.20
9356,"US-2016-161683","OFF-AP-10000179",4,0.20
9357,"US-2016-161683","OFF-BI-10001072",4,0.70
9358,"US-2016-161844","OFF-BI-10003712",2,0.70
9359,"US-2016-161844","FUR-TA-10001676",3,0.40
9360,"US-2016-162026","OFF-PA-10000167",2,0.00
9361,"US-2016-162103","OFF-BI-10000285",2,0.80
9362,"US-2016-162677","OFF-ST-10001291",5,0.20
9363,"US-2016-162677","TEC-AC-10001314",3,0.20
9364,"US-2016-162852","FUR-CH-10004853",8,0.30
9365,"US-2016-162859","OFF-BI-10004519",3,0.20
9366,"US-2016-162859","OFF-FA-10000304",4,0.00
9367,"US-2016-163258","OFF-BI-10000138",3,0.20
9368,"US-2016-163461","OFF-PA-10003134",2,0.20
9369,"US-2016-163538","TEC-AC-10002006",3,0.00
9370,"US-2016-163881","TEC-AC-10003033",2,0.00
9371,"US-2016-163881","TEC-AC-10000420",8,0.00
9372,"US-2016-163881","FUR-CH-10001394",6,0.20
9373,"US-2016-164189","TEC-PH-10003691",4,0.20
9374,"US-2016-164196","FUR-TA-10001950",6,0.00
9375,"US-2016-164588","OFF-AR-10003056",3,0.00
9376,"US-2016-164630","TEC-CO-10000971",4,0.20
9377,"US-2016-164945","OFF-BI-10001524",8,0.20
9378,"US-2016-165078","OFF-LA-10000414",5,0.00
9379,"US-2016-165078","OFF-AR-10002987",2,0.00
9380,"US-2016-165078","OFF-BI-10001989",5,0.00
9381,"US-2016-165505","OFF-ST-10001526",13,0.00
9382,"US-2016-165505","TEC-AC-10002926",2,0.00
9383,"US-2016-165505","OFF-AR-10003477",6,0.00
9384,"US-2016-166660","FUR-BO-10000468",1,0.00
9385,"US-2016-166660","FUR-CH-10001190",4,0.20
9386,"US-2016-167339","FUR-CH-10004289",2,0.20
9387,"US-2016-167339","FUR-CH-10000785",7,0.20
9388,"US-2016-167472","OFF-BI-10000591",3,0.00
9389,"US-2016-167472","OFF-PA-10001534",2,0.00
9390,"US-2016-167472","OFF-BI-10001721",3,0.00
9391,"US-2016-167472","TEC-AC-10003174",3,0.00
9392,"US-2016-167472","TEC-AC-10003038",3,0.00
9393,"US-2016-167472","TEC-AC-10001109",6,0.00
9394,"US-2016-167472","OFF-PA-10000157",3,0.00
9395,"US-2016-168095","OFF-PA-10003641",5,0.20
9396,"US-2016-168095","FUR-CH-10004886",3,0.20
9397,"US-2016-168410","TEC-PH-10002583",2,0.00
9398,"US-2016-168410","FUR-FU-10000629",5,0.00
9399,"US-2016-168410","OFF-ST-10000036",3,0.00
9400,"US-2016-168620","TEC-AC-10004469",8,0.20
9401,"US-2016-168620","OFF-BI-10001575",3,0.70
9402,"US-2016-168620","OFF-ST-10003716",3,0.20
9403,"US-2016-169040","OFF-EN-10000927",1,0.00
9404,"US-2016-169040","OFF-BI-10001636",7,0.20
9405,"US-2016-169040","OFF-PA-10001736",7,0.00
9406,"US-2016-169040","OFF-PA-10000482",5,0.00
9407,"US-2016-169040","OFF-BI-10001658",3,0.20
9408,"US-2016-169040","TEC-PH-10002310",1,0.20
9409,"US-2016-169040","TEC-PH-10002834",3,0.20
9410,"US-2016-169369","OFF-PA-10004438",4,0.00
9411,"US-2016-169369","TEC-AC-10001314",5,0.00
9412,"US-2017-100048","TEC-AC-10001606",3,0.00
9413,"US-2017-100048","OFF-AP-10001154",6,0.00
9414,"US-2017-100048","TEC-PH-10003012",2,0.00
9415,"US-2017-100209","OFF-BI-10002012",2,0.70
9416,"US-2017-100398","OFF-BI-10002133",3,0.20
9417,"US-2017-100482","OFF-ST-10001325",2,0.20
9418,"US-2017-100482","TEC-AC-10003441",2,0.20
9419,"US-2017-100930","FUR-FU-10004017",3,0.20
9420,"US-2017-100930","FUR-TA-10003473",3,0.45
9421,"US-2017-100930","FUR-TA-10001705",2,0.45
9422,"US-2017-100930","TEC-AC-10003832",3,0.20
9423,"US-2017-100930","OFF-BI-10001679",2,0.70
