"product_id","category","subcategory","product_nm","price"
"OFF-EN-10001335","Office Supplies","Envelopes","White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",8.75
"OFF-EN-10001415","Office Supplies","Envelopes","Staple envelope",4.46
"OFF-EN-10001434","Office Supplies","Envelopes","Strathmore #10 Envelopes, Ultimate White",52.71
"OFF-EN-10001453","Office Supplies","Envelopes","Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",48.78
"OFF-EN-10001509","Office Supplies","Envelopes","Poly String Tie Envelopes",1.63
"OFF-EN-10001532","Office Supplies","Envelopes","Brown Kraft Recycled Envelopes",13.58
"OFF-EN-10001535","Office Supplies","Envelopes","Grip Seal Envelopes",3.54
"OFF-EN-10001539","Office Supplies","Envelopes","Staple envelope",6.22
"OFF-EN-10001749","Office Supplies","Envelopes","Jiffy Padded Mailers with Self-Seal Closure",14.90
"OFF-EN-10001990","Office Supplies","Envelopes","Staple envelope",5.68
"OFF-EN-10002230","Office Supplies","Envelopes","Airmail Envelopes",67.14
"OFF-EN-10002312","Office Supplies","Envelopes","#10 Self-Seal White Envelopes",8.87
"OFF-EN-10002500","Office Supplies","Envelopes","Globe Weis Peel & Seel First Class Envelopes",10.22
"OFF-EN-10002504","Office Supplies","Envelopes","Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",21.74
"OFF-EN-10002592","Office Supplies","Envelopes","Peel & Seel Recycled Catalog Envelopes, Brown",9.26
"OFF-EN-10002600","Office Supplies","Envelopes","Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",2.36
"OFF-EN-10002621","Office Supplies","Envelopes","Staple envelope",7.82
"OFF-EN-10002831","Office Supplies","Envelopes","Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",35.94
"OFF-EN-10002973","Office Supplies","Envelopes","Ampad #10 Peel & Seel Holiday Envelopes",4.48
"OFF-EN-10002986","Office Supplies","Envelopes","#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",12.59
"OFF-EN-10003001","Office Supplies","Envelopes","Ames Color-File Green Diamond Border X-ray Mailers",67.18
"OFF-EN-10003040","Office Supplies","Envelopes","Quality Park Security Envelopes",20.94
"OFF-EN-10003055","Office Supplies","Envelopes","Blue String-Tie & Button Interoffice Envelopes, 10 x 13",31.98
"OFF-EN-10003068","Office Supplies","Envelopes","#6 3/4 Gummed Flap White Envelopes",7.92
"OFF-EN-10003072","Office Supplies","Envelopes","Peel & Seel Envelopes",3.10
"OFF-EN-10003134","Office Supplies","Envelopes","Staple envelope",9.34
"OFF-EN-10003160","Office Supplies","Envelopes","Pastel Pink Envelopes",7.28
"OFF-EN-10003286","Office Supplies","Envelopes","Staple envelope",6.62
"OFF-EN-10003296","Office Supplies","Envelopes","Tyvek Side-Opening Peel & Seel Expanding Envelopes",90.48
"OFF-EN-10003448","Office Supplies","Envelopes","Peel & Seel Recycled Catalog Envelopes, Brown",9.26
"OFF-EN-10003567","Office Supplies","Envelopes","Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",17.58
"OFF-EN-10003798","Office Supplies","Envelopes","Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",13.66
"OFF-EN-10003845","Office Supplies","Envelopes","Colored Envelopes",2.95
"OFF-EN-10003862","Office Supplies","Envelopes","Laser & Ink Jet Business Envelopes",8.54
"OFF-EN-10004007","Office Supplies","Envelopes","Park Ridge Embossed Executive Business Envelopes",15.57
"OFF-EN-10004030","Office Supplies","Envelopes","Convenience Packs of Business Envelopes",2.90
"OFF-EN-10004147","Office Supplies","Envelopes","Wausau Papers Astrobrights Colored Envelopes",4.78
"OFF-EN-10004206","Office Supplies","Envelopes","Multimedia Mailers",162.93
"OFF-EN-10004386","Office Supplies","Envelopes","Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",19.19
"OFF-EN-10004459","Office Supplies","Envelopes","Security-Tint Envelopes",6.11
"OFF-EN-10004483","Office Supplies","Envelopes","#10 White Business Envelopes,4 1/8 x 9 1/2",12.54
"OFF-EN-10004773","Office Supplies","Envelopes","Staple envelope",24.78
"OFF-EN-10004846","Office Supplies","Envelopes","Letter or Legal Size Expandable Poly String Tie Envelopes",2.13
"OFF-EN-10004955","Office Supplies","Envelopes","Fashion Color Clasp Envelopes",4.33
"OFF-FA-10000053","Office Supplies","Fasteners","Revere Boxed Rubber Bands by Revere",1.51
"OFF-FA-10000089","Office Supplies","Fasteners","Acco Glide Clips",3.92
"OFF-FA-10000134","Office Supplies","Fasteners","Advantus Push Pins, Aluminum Head",5.81
"OFF-FA-10000254","Office Supplies","Fasteners","Sterling Rubber Bands by Alliance",3.77
"OFF-FA-10000304","Office Supplies","Fasteners","Advantus Push Pins",1.74
"OFF-FA-10000490","Office Supplies","Fasteners","OIC Binder Clips, Mini, 1/4"" Capacity, Black",0.99
"OFF-FA-10000585","Office Supplies","Fasteners","OIC Bulk Pack Metal Binder Clips",2.79
"OFF-FA-10000611","Office Supplies","Fasteners","Binder Clips by OIC",1.18
"OFF-FA-10000621","Office Supplies","Fasteners","OIC Colored Binder Clips, Assorted Sizes",2.86
"OFF-FA-10000624","Office Supplies","Fasteners","OIC Binder Clips",2.86
"OFF-FA-10000735","Office Supplies","Fasteners","Staples",2.34
"OFF-FA-10000840","Office Supplies","Fasteners","OIC Thumb-Tacks",0.91
"OFF-FA-10000936","Office Supplies","Fasteners","Acco Hot Clips Clips to Go",2.63
"OFF-FA-10000992","Office Supplies","Fasteners","Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",2.84
"OFF-FA-10001135","Office Supplies","Fasteners","Brites Rubber Bands, 1 1/2 oz. Box",1.58
"OFF-FA-10001229","Office Supplies","Fasteners","Staples",3.14
"OFF-FA-10001332","Office Supplies","Fasteners","Acco Banker's Clasps, 5 3/4""-Long",2.30
"OFF-FA-10001561","Office Supplies","Fasteners","Stockwell Push Pins",1.74
"OFF-FA-10001754","Office Supplies","Fasteners","Stockwell Gold Paper Clips",1.47
"OFF-FA-10001843","Office Supplies","Fasteners","Staples",1.98
"OFF-FA-10001883","Office Supplies","Fasteners","Alliance Super-Size Bands, Assorted Sizes",6.22
"OFF-FA-10002280","Office Supplies","Fasteners","Advantus Plastic Paper Clips",4.00
"OFF-FA-10002676","Office Supplies","Fasteners","Colored Push Pins",1.45
"OFF-FA-10002701","Office Supplies","Fasteners","Alliance Rubber Bands",1.68
"OFF-FA-10002763","Office Supplies","Fasteners","Advantus Map Pennant Flags and Round Head Tacks",3.16
"OFF-FA-10002780","Office Supplies","Fasteners","Staples",2.38
"OFF-FA-10002815","Office Supplies","Fasteners","Staples",3.55
"OFF-FA-10002975","Office Supplies","Fasteners","Staples",3.02
"OFF-FA-10002983","Office Supplies","Fasteners","Advantus SlideClip Paper Clips",2.73
"OFF-FA-10002988","Office Supplies","Fasteners","Ideal Clamps",1.61
"OFF-FA-10003021","Office Supplies","Fasteners","Staples",1.50
"OFF-FA-10003059","Office Supplies","Fasteners","Assorted Color Push Pins",1.45
"OFF-FA-10003112","Office Supplies","Fasteners","Staples",6.31
"OFF-FA-10003467","Office Supplies","Fasteners","Alliance Big Bands Rubber Bands, 12/Pack",1.98
"OFF-FA-10003472","Office Supplies","Fasteners","Bagged Rubber Bands",1.01
"OFF-FA-10003485","Office Supplies","Fasteners","Staples",2.10
"OFF-FA-10003495","Office Supplies","Fasteners","Staples",4.86
"OFF-FA-10004076","Office Supplies","Fasteners","Translucent Push Pins by OIC",1.58
"OFF-FA-10004248","Office Supplies","Fasteners","Advantus T-Pin Paper Clips",3.61
"OFF-FA-10004395","Office Supplies","Fasteners","Plymouth Boxed Rubber Bands by Plymouth",3.77
"OFF-FA-10004838","Office Supplies","Fasteners","Super Bands, 12/Pack",1.49
"OFF-FA-10004854","Office Supplies","Fasteners","Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",9.18
"OFF-FA-10004968","Office Supplies","Fasteners","Rubber Band Ball",2.99
"OFF-LA-10000081","Office Supplies","Labels","Avery 496",3.00
"OFF-LA-10000121","Office Supplies","Labels","Avery 48",5.04
"OFF-LA-10000134","Office Supplies","Labels","Avery 511",2.46
"OFF-LA-10000240","Office Supplies","Labels","Self-Adhesive Address Labels for Typewriters by Universal",5.85
"OFF-LA-10000248","Office Supplies","Labels","Avery 52",2.95
"OFF-LA-10000262","Office Supplies","Labels","Avery 494",2.09
"OFF-LA-10000305","Office Supplies","Labels","Avery 495",5.04
"OFF-LA-10000407","Office Supplies","Labels","Avery White Multi-Purpose Labels",3.98
"OFF-LA-10000414","Office Supplies","Labels","Avery 503",10.35
"OFF-LA-10000443","Office Supplies","Labels","Avery 501",2.95
"OFF-LA-10000452","Office Supplies","Labels","Avery 488",2.52
"OFF-LA-10000476","Office Supplies","Labels","Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",4.13
"OFF-LA-10000634","Office Supplies","Labels","Avery 509",2.09
"OFF-LA-10000973","Office Supplies","Labels","Avery 502",2.52
"OFF-LA-10001045","Office Supplies","Labels","Permanent Self-Adhesive File Folder Labels for Typewriters by Universal",2.09
"OFF-LA-10001074","Office Supplies","Labels","Round Specialty Laser Printer Labels",10.02
"OFF-LA-10001158","Office Supplies","Labels","Avery Address/Shipping Labels for Typewriters, 4"" x 2""",8.28
"OFF-LA-10001175","Office Supplies","Labels","Avery 514",2.30
"OFF-LA-10001297","Office Supplies","Labels","Avery 473",10.35
"OFF-LA-10001317","Office Supplies","Labels","Avery 520",2.52
"OFF-LA-10001404","Office Supplies","Labels","Avery 517",2.95
"OFF-LA-10001474","Office Supplies","Labels","Avery 477",24.42
"OFF-LA-10001569","Office Supplies","Labels","Avery 499",3.98
"OFF-LA-10001613","Office Supplies","Labels","Avery File Folder Labels",2.30
"OFF-LA-10001641","Office Supplies","Labels","Avery 518",2.52
"OFF-LA-10001771","Office Supplies","Labels","Avery 513",3.98
"OFF-LA-10001934","Office Supplies","Labels","Avery 516",7.31
"OFF-LA-10001982","Office Supplies","Labels","Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set",3.00
"OFF-LA-10002034","Office Supplies","Labels","Avery 478",4.91
"OFF-LA-10002043","Office Supplies","Labels","Avery 489",8.28
"OFF-LA-10002195","Office Supplies","Labels","Avery 481",2.46
"OFF-LA-10002271","Office Supplies","Labels","Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set",2.46
"OFF-LA-10002312","Office Supplies","Labels","Avery 490",11.84
"OFF-LA-10002368","Office Supplies","Labels","Avery 479",2.09
"OFF-LA-10002381","Office Supplies","Labels","Avery 497",2.46
"OFF-LA-10002473","Office Supplies","Labels","Avery 484",2.30
"OFF-LA-10002475","Office Supplies","Labels","Avery 519",5.85
"OFF-LA-10002762","Office Supplies","Labels","Avery 485",12.53
"OFF-LA-10002787","Office Supplies","Labels","Avery 480",3.00
"OFF-LA-10002945","Office Supplies","Labels","Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",5.04
"OFF-LA-10003077","Office Supplies","Labels","Avery 500",7.31
"OFF-LA-10003121","Office Supplies","Labels","Avery 506",3.30
"OFF-LA-10003148","Office Supplies","Labels","Avery 51",5.04
"OFF-LA-10003190","Office Supplies","Labels","Avery 474",2.30
"OFF-LA-10003223","Office Supplies","Labels","Avery 508",3.93
"OFF-LA-10003388","Office Supplies","Labels","Avery 5",2.88
"OFF-LA-10003498","Office Supplies","Labels","Avery 475",14.80
"OFF-LA-10003510","Office Supplies","Labels","Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",24.42
"OFF-LA-10003537","Office Supplies","Labels","Avery 515",12.53
"OFF-LA-10003663","Office Supplies","Labels","Avery 498",2.31
"OFF-LA-10003714","Office Supplies","Labels","Avery 510",3.00
"OFF-LA-10003720","Office Supplies","Labels","Avery 487",2.95
"OFF-LA-10003766","Office Supplies","Labels","Self-Adhesive Removable Labels",3.15
"OFF-LA-10003923","Office Supplies","Labels","Alphabetical Labels for Top Tab Filing",11.84
"OFF-LA-10003930","Office Supplies","Labels","Dot Matrix Printer Tape Reel Labels, White, 5000/Box",78.65
"OFF-LA-10004008","Office Supplies","Labels","Avery 507",2.30
"OFF-LA-10004055","Office Supplies","Labels","Color-Coded Legal Exhibit Labels",4.91
"OFF-LA-10004093","Office Supplies","Labels","Avery 486",5.85
"OFF-LA-10004178","Office Supplies","Labels","Avery 491",3.30
"OFF-LA-10004272","Office Supplies","Labels","Avery 482",2.89
"OFF-LA-10004345","Office Supplies","Labels","Avery 493",3.93
"OFF-LA-10004409","Office Supplies","Labels","Avery 492",2.30
"OFF-LA-10004425","Office Supplies","Labels","Staple-on labels",2.31
"OFF-LA-10004484","Office Supplies","Labels","Avery 476",3.30
"OFF-LA-10004544","Office Supplies","Labels","Avery 505",11.84
"OFF-LA-10004545","Office Supplies","Labels","Avery 50",10.02
"OFF-LA-10004559","Office Supplies","Labels","Avery 49",2.30
"OFF-LA-10004677","Office Supplies","Labels","Self-Adhesive Address Labels for Typewriters with Dispenser Box",2.95
"OFF-LA-10004689","Office Supplies","Labels","Avery 512",2.31
"OFF-LA-10004853","Office Supplies","Labels","Avery 483",3.98
"OFF-PA-10000007","Office Supplies","Paper","Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",2.88
"OFF-PA-10000019","Office Supplies","Paper","Xerox 1931",5.18
"OFF-PA-10000029","Office Supplies","Paper","Xerox 224",5.18
"OFF-PA-10000048","Office Supplies","Paper","Xerox 20",6.48
"OFF-PA-10000061","Office Supplies","Paper","Xerox 205",5.18
"OFF-PA-10000062","Office Supplies","Paper","Green Bar Computer Printout Paper",43.97
"OFF-PA-10000069","Office Supplies","Paper","TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",7.59
"OFF-PA-10000100","Office Supplies","Paper","Xerox 1945",32.79
"OFF-PA-10000130","Office Supplies","Paper","Xerox 199",3.42
"OFF-PA-10000141","Office Supplies","Paper","Ampad Evidence Wirebond Steno Books, 6"" x 9""",1.74
"OFF-PA-10000143","Office Supplies","Paper","Astroparche Fine Business Paper",4.22
"OFF-PA-10000157","Office Supplies","Paper","Xerox 191",15.98
"OFF-PA-10000167","Office Supplies","Paper","Xerox 1925",24.78
"OFF-PA-10000174","Office Supplies","Paper","Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",8.22
"OFF-PA-10000176","Office Supplies","Paper","Xerox 1887",15.18
"OFF-PA-10000210","Office Supplies","Paper","Xerox Blank Computer Paper",19.98
"OFF-PA-10000213","Office Supplies","Paper","Xerox 198",3.98
"OFF-PA-10000223","Office Supplies","Paper","Xerox 2000",5.18
"OFF-PA-10000232","Office Supplies","Paper","Xerox 1975",5.18
"OFF-PA-10000241","Office Supplies","Paper","IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",24.78
"OFF-PA-10000246","Office Supplies","Paper","Riverleaf Stik-Withit Designer Note Cubes",8.05
"OFF-PA-10000249","Office Supplies","Paper","Easy-staple paper",9.82
"OFF-PA-10000289","Office Supplies","Paper","Xerox 213",5.18
"OFF-PA-10000295","Office Supplies","Paper","Xerox 229",5.18
"OFF-PA-10000300","Office Supplies","Paper","Xerox 1936",15.98
"OFF-PA-10000304","Office Supplies","Paper","Xerox 1995",5.18
"OFF-PA-10000308","Office Supplies","Paper","Xerox 1901",4.22
"OFF-PA-10000312","Office Supplies","Paper","Xerox 1955",18.27
"OFF-PA-10000327","Office Supplies","Paper","Xerox 1971",3.42
"OFF-PA-10000349","Office Supplies","Paper","Easy-staple paper",3.98
"OFF-PA-10000350","Office Supplies","Paper","Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",8.56
"OFF-PA-10000357","Office Supplies","Paper","White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",32.79
"OFF-PA-10000380","Office Supplies","Paper","REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",6.67
"OFF-PA-10000418","Office Supplies","Paper","Xerox 189",83.88
"OFF-PA-10000466","Office Supplies","Paper","Memo Book, 100 Message Capacity, 5 3/8” x 11”",5.39
"OFF-PA-10000474","Office Supplies","Paper","Easy-staple paper",28.35
"OFF-PA-10000477","Office Supplies","Paper","Xerox 1952",3.98
"OFF-PA-10000482","Office Supplies","Paper","Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",30.35
"OFF-PA-10000483","Office Supplies","Paper","Xerox 19",24.78
"OFF-PA-10000501","Office Supplies","Paper","Petty Cash Envelope",21.57
"OFF-PA-10000520","Office Supplies","Paper","Xerox 201",5.18
"OFF-PA-10000528","Office Supplies","Paper","Xerox 1981",4.22
"OFF-PA-10000533","Office Supplies","Paper","Southworth Parchment Paper & Envelopes",5.23
"OFF-PA-10000551","Office Supplies","Paper","Array Memo Cubes",4.14
"OFF-PA-10000552","Office Supplies","Paper","Xerox 200",5.18
"OFF-PA-10000556","Office Supplies","Paper","Xerox 208",5.18
"OFF-PA-10000565","Office Supplies","Paper","Easy-staple paper",55.98
"OFF-PA-10000575","Office Supplies","Paper","Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",5.35
"OFF-PA-10000587","Office Supplies","Paper","Array Parchment Paper, Assorted Colors",5.82
"OFF-PA-10000595","Office Supplies","Paper","Xerox 1929",18.27
"OFF-PA-10000605","Office Supplies","Paper","Xerox 1950",4.62
"OFF-PA-10000659","Office Supplies","Paper","Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",5.58
"OFF-PA-10000673","Office Supplies","Paper","Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",5.82
"OFF-PA-10000675","Office Supplies","Paper","Xerox 1919",32.79
"OFF-PA-10000682","Office Supplies","Paper","Xerox 1924",4.62
"OFF-PA-10000697","Office Supplies","Paper","TOPS Voice Message Log Book, Flash Format",3.81
"OFF-PA-10000726","Office Supplies","Paper","Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",7.29
"OFF-PA-10000740","Office Supplies","Paper","Xerox 1982",18.27
"OFF-PA-10000743","Office Supplies","Paper","Xerox 1977",5.34
"OFF-PA-10000788","Office Supplies","Paper","Xerox 210",5.18
"OFF-PA-10000791","Office Supplies","Paper","Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",3.82
"OFF-PA-10000806","Office Supplies","Paper","Xerox 1934",44.78
"OFF-PA-10000807","Office Supplies","Paper","TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",3.42
"OFF-PA-10000809","Office Supplies","Paper","Xerox 206",5.18
"OFF-PA-10000859","Office Supplies","Paper","Unpadded Memo Slips",3.18
"OFF-PA-10000919","Office Supplies","Paper","Xerox 1918",38.76
"OFF-PA-10000955","Office Supplies","Paper","Southworth 25% Cotton Granite Paper & Envelopes",5.23
"OFF-PA-10000994","Office Supplies","Paper","Xerox 1915",83.88
"OFF-PA-10001001","Office Supplies","Paper","Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",23.31
"OFF-PA-10001019","Office Supplies","Paper","Xerox 1884",15.98
"OFF-PA-10001033","Office Supplies","Paper","Xerox 1893",32.79
"OFF-PA-10001125","Office Supplies","Paper","Xerox 1988",24.78
"OFF-PA-10001144","Office Supplies","Paper","Xerox 1913",44.38
"OFF-PA-10001166","Office Supplies","Paper","Xerox 2",5.18
"OFF-PA-10001184","Office Supplies","Paper","Xerox 1903",4.78
"OFF-PA-10001204","Office Supplies","Paper","Xerox 1972",4.22
"OFF-PA-10001215","Office Supplies","Paper","Xerox 1963",4.22
"OFF-PA-10001243","Office Supplies","Paper","Xerox 1983",5.98
"OFF-PA-10001246","Office Supplies","Paper","Xerox 215",6.48
"OFF-PA-10001260","Office Supplies","Paper","TOPS Money Receipt Book, Consecutively Numbered in Red,",8.01
"OFF-PA-10001274","Office Supplies","Paper","Loose Memo Sheets",3.65
"OFF-PA-10001281","Office Supplies","Paper","Computer Printout Paper with Letter-Trim Fine Perforations",47.90
"OFF-PA-10001289","Office Supplies","Paper","White Computer Printout Paper by Universal",31.01
"OFF-PA-10001293","Office Supplies","Paper","Xerox 1946",5.18
"OFF-PA-10001295","Office Supplies","Paper","Computer Printout Paper with Letter-Trim Perforations",15.18
"OFF-PA-10001307","Office Supplies","Paper","Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",3.36
"OFF-PA-10001357","Office Supplies","Paper","Xerox 1886",38.32
"OFF-PA-10001363","Office Supplies","Paper","Xerox 1933",12.28
"OFF-PA-10001450","Office Supplies","Paper","Rediform S.O.S. Phone Message Books",4.98
"OFF-PA-10001457","Office Supplies","Paper","White GlueTop Scratch Pads",12.03
"OFF-PA-10001461","Office Supplies","Paper","HP Office Paper (20Lb. and 87 Bright)",5.34
"OFF-PA-10001471","Office Supplies","Paper","Strathmore Photo Frame Cards",7.31
"OFF-PA-10001497","Office Supplies","Paper","Xerox 1914",43.97
"OFF-PA-10001509","Office Supplies","Paper","Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",8.95
"OFF-PA-10001526","Office Supplies","Paper","Xerox 1949",3.98
"OFF-PA-10001534","Office Supplies","Paper","Xerox 230",5.18
"OFF-PA-10001560","Office Supplies","Paper","Adams Telephone Message Books, 5 1/4” x 11”",4.83
"OFF-PA-10001569","Office Supplies","Paper","Xerox 232",5.18
"OFF-PA-10001583","Office Supplies","Paper","1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",5.88
"OFF-PA-10001593","Office Supplies","Paper","Xerox 1947",4.78
"OFF-PA-10001609","Office Supplies","Paper","Tops Wirebound Message Log Books",2.63
"OFF-PA-10001622","Office Supplies","Paper","Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",3.63
"OFF-PA-10001639","Office Supplies","Paper","Xerox 203",5.18
"OFF-PA-10001661","Office Supplies","Paper","Xerox 1922",3.98
"OFF-PA-10001667","Office Supplies","Paper","Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)",4.78
"OFF-PA-10001685","Office Supplies","Paper","Easy-staple paper",8.11
"OFF-PA-10001712","Office Supplies","Paper","Xerox 1948",9.99
"OFF-PA-10001725","Office Supplies","Paper","Xerox 1892",31.01
"OFF-PA-10001736","Office Supplies","Paper","Xerox 1880",28.35
"OFF-PA-10001745","Office Supplies","Paper","Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",5.63
"OFF-PA-10001752","Office Supplies","Paper","Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)",3.98
"OFF-PA-10001763","Office Supplies","Paper","Xerox 1896",9.99
"OFF-PA-10001776","Office Supplies","Paper","Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",7.42
"OFF-PA-10001790","Office Supplies","Paper","Xerox 1910",38.43
"OFF-PA-10001800","Office Supplies","Paper","Xerox 220",5.18
"OFF-PA-10001801","Office Supplies","Paper","Xerox 193",5.98
"OFF-PA-10001804","Office Supplies","Paper","Xerox 195",5.34
"OFF-PA-10001815","Office Supplies","Paper","Xerox 1885",48.04
"OFF-PA-10001826","Office Supplies","Paper","Xerox 207",5.18
"OFF-PA-10001837","Office Supplies","Paper","Xerox 1976",5.18
"OFF-PA-10001838","Office Supplies","Paper","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",4.70
"OFF-PA-10001846","Office Supplies","Paper","Xerox 1899",4.62
"OFF-PA-10001870","Office Supplies","Paper","Xerox 202",5.18
"OFF-PA-10001878","Office Supplies","Paper","Xerox 1891",39.13
"OFF-PA-10001892","Office Supplies","Paper","Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",6.11
"OFF-PA-10001934","Office Supplies","Paper","Xerox 1993",5.18
"OFF-PA-10001937","Office Supplies","Paper","Xerox 21",5.18
"OFF-PA-10001947","Office Supplies","Paper","Xerox 1974",4.78
"OFF-PA-10001950","Office Supplies","Paper","Southworth 25% Cotton Antique Laid Paper & Envelopes",6.67
"OFF-PA-10001952","Office Supplies","Paper","Xerox 1902",18.27
"OFF-PA-10001954","Office Supplies","Paper","Xerox 1964",18.27
"OFF-PA-10001970","Office Supplies","Paper","Xerox 1881",9.82
"OFF-PA-10001972","Office Supplies","Paper","Xerox 214",5.18
"OFF-PA-10001977","Office Supplies","Paper","Xerox 194",44.38
"OFF-PA-10001994","Office Supplies","Paper","Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",17.98
"OFF-PA-10002001","Office Supplies","Paper","Xerox 1984",6.48
"OFF-PA-10002005","Office Supplies","Paper","Xerox 225",5.18
"OFF-PA-10002036","Office Supplies","Paper","Xerox 1930",5.18
"OFF-PA-10002105","Office Supplies","Paper","Xerox 223",6.48
"OFF-PA-10002109","Office Supplies","Paper","Wirebound Voice Message Log Book",3.81
"OFF-PA-10002120","Office Supplies","Paper","Xerox 1889",43.97
"OFF-PA-10002137","Office Supplies","Paper","Southworth 100% Résumé Paper, 24lb.",6.22
"OFF-PA-10002160","Office Supplies","Paper","Xerox 1978",4.62
"OFF-PA-10002195","Office Supplies","Paper","RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",4.06
"OFF-PA-10002222","Office Supplies","Paper","Xerox Color Copier Paper, 11"" x 17"", Ream",18.27
"OFF-PA-10002230","Office Supplies","Paper","Xerox 1897",3.98
"OFF-PA-10002245","Office Supplies","Paper","Xerox 1895",4.78
"OFF-PA-10002246","Office Supplies","Paper","Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",5.16
"OFF-PA-10002250","Office Supplies","Paper","Things To Do Today Pad",4.70
"OFF-PA-10002254","Office Supplies","Paper","Xerox 1883",21.10
"OFF-PA-10002259","Office Supplies","Paper","Geographics Note Cards, Blank, White, 8 1/2"" x 11""",8.95
"OFF-PA-10002262","Office Supplies","Paper","Xerox 192",6.48
"OFF-PA-10002319","Office Supplies","Paper","Xerox 1944",31.01
"OFF-PA-10002333","Office Supplies","Paper","Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",5.18
"OFF-PA-10002365","Office Supplies","Paper","Xerox 1967",5.18
"OFF-PA-10002377","Office Supplies","Paper","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",4.54
"OFF-PA-10002421","Office Supplies","Paper","Embossed Ink Jet Note Cards",18.06
"OFF-PA-10002464","Office Supplies","Paper","HP Office Recycled Paper (20Lb. and 87 Bright)",4.62
"OFF-PA-10002479","Office Supplies","Paper","Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)",4.22
"OFF-PA-10002499","Office Supplies","Paper","Xerox 1890",48.94
"OFF-PA-10002552","Office Supplies","Paper","Xerox 1958",6.48
"OFF-PA-10002558","Office Supplies","Paper","Xerox 1938",38.32
"OFF-PA-10002581","Office Supplies","Paper","Xerox 1951",24.78
"OFF-PA-10002586","Office Supplies","Paper","Xerox 1970",3.98
"OFF-PA-10002606","Office Supplies","Paper","Xerox 1928",4.22
"OFF-PA-10002615","Office Supplies","Paper","Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",3.53
"OFF-PA-10002659","Office Supplies","Paper","Avoid Verbal Orders Carbonless Minifold Book",2.70
"OFF-PA-10002666","Office Supplies","Paper","Southworth 25% Cotton Linen-Finish Paper & Envelopes",7.25
